UTA,Mutare,,Zimbabwe,0
MVZ,Masvingo,,Zimbabwe,0
GWE,Gwert,,Zimbabwe,0
HWN,Hwange National Park,,Zimbabwe,0
BLZ,Blantyre,,Malawi,0
KGJ,Karonga,,Malawi,0
KBQ,Kasungu,,Malawi,0
LLW,Lilongwe,,Malawi,0
ZZU,Mzuzu,,Malawi,0
MSU,Maseru,,Lesotho,0
FIH,Kinshasa,,Congo (Kinshasa),0
NLO,Kinshasa,,Congo (Kinshasa),0
MNB,Muanda,,Congo (Kinshasa),0
FDU,Bandoundu,,Congo (Kinshasa),0
KKW,Kikwit,,Congo (Kinshasa),0
MDK,Mbandaka,,Congo (Kinshasa),0
BDT,Gbadolite,,Congo (Kinshasa),0
GMA,Gemena,,Congo (Kinshasa),0
KLI,Kotakoli,,Congo (Kinshasa),0
LIQ,Lisala,,Congo (Kinshasa),0
FKI,Kisangani,,Congo (Kinshasa),0
IRP,Isiro,,Congo (Kinshasa),0
BUX,Bunia,,Congo (Kinshasa),0
BZU,Buta Zega,,Congo (Kinshasa),0
BKY,Bukavu/kavumu,,Congo (Kinshasa),0
GOM,Goma,,Congo (Kinshasa),0
KND,Kindu,,Congo (Kinshasa),0
FBM,Lubumashi,,Congo (Kinshasa),0
KWZ,Kolwezi,,Congo (Kinshasa),0
FMI,Kalemie,,Congo (Kinshasa),0
KMN,Kamina Base,,Congo (Kinshasa),0
KGA,Kananga,,Congo (Kinshasa),0
MJM,Mbuji-mayi,,Congo (Kinshasa),0
BKO,Bamako,,Mali,0
GAQ,Gao,,Mali,0
KYS,Kayes,,Mali,0
MZI,Mopti,,Mali,0
TOM,Tombouctou,,Mali,0
BJL,Banjul,,Gambia,0
FUE,Fuerteventura,,Spain,0
VDE,Hierro,,Spain,0
SPC,Santa Cruz De La Palma,,Spain,0
LPA,Gran Canaria,,Spain,0
ACE,Arrecife,,Spain,0
TFS,Tenerife,,Spain,0
TFN,Tenerife,,Spain,0
MLN,Melilla,,Spain,0
FNA,Freetown,,Sierra Leone,0
MLW,Monrovia,,Liberia,0
ROB,Monrovia,,Liberia,0
AGA,Agadir,,Morocco,0
TTA,Tan Tan,,Morocco,0
FEZ,Fes,,Morocco,0
ERH,Er-rachidia,,Morocco,0
MEK,Meknes,,Morocco,0
OUD,Oujda,,Morocco,0
GMD,Ben Slimane,,Morocco,0
RBA,Rabat,,Morocco,0
CMN,Casablanca,,Morocco,0
RAK,Marrakech,,Morocco,0
NNA,Kentira,,Morocco,0
OZZ,Ouarzazate,,Morocco,0
AHU,Al Hociema,,Morocco,0
TTU,Tetouan,,Morocco,0
TNG,Tanger,,Morocco,0
ZIG,Ziguinchor,,Senegal,0
CSK,Cap Skiring,,Senegal,0
KLC,Kaolack,,Senegal,0
DKR,Dakar,,Senegal,0
XLS,St. Louis,,Senegal,0
BXE,Bakel,,Senegal,0
KGG,Kedougou,,Senegal,0
TUD,Tambacounda,,Senegal,0
AEO,Aioun El Atrouss,,Mauritania,0
TIY,Tidjikja,,Mauritania,0
KFA,Kiffa,,Mauritania,0
EMN,Nema,,Mauritania,0
KED,Kaedi,,Mauritania,0
NKC,Nouakschott,,Mauritania,0
SEY,Selibabi,,Mauritania,0
ATR,Atar,,Mauritania,0
NDB,Nouadhibou,,Mauritania,0
FIG,Fira,,Guinea,0
FAA,Faranah,,Guinea,0
LEK,Labe,,Guinea,0
SID,Amilcar Cabral,,Cape Verde,0
BVC,Boa Vista,,Cape Verde,0
MMO,Maio,,Cape Verde,0
SNE,Sao Nocolau Island,,Cape Verde,0
VXE,Sao Vicente Island,,Cape Verde,0
ADD,Addis Ababa,,Ethiopia,0
AMH,Arba Minch,,Ethiopia,0
AXU,Axum,,Ethiopia,0
BJR,Bahar Dar,,Ethiopia,0
DIR,Dire Dawa,,Ethiopia,0
GMB,Gambella,,Ethiopia,0
GDQ,Gondar,,Ethiopia,0
JIM,Jimma,,Ethiopia,0
LLI,Lalibella,,Ethiopia,0
MQX,Makale,,Ethiopia,0
ASO,Asosa,,Ethiopia,0
BJM,Bujumbura,,Burundi,0
HGA,Hargeisa,,Somalia,0
BBO,Berbera,,Somalia,0
KMU,Kismayu,,Somalia,0
ALY,Alexandria,,Egypt,0
ABS,Abu Simbel,,Egypt,0
CAI,Cairo,,Egypt,0
CWE,Cairo,,Egypt,0
HRG,Hurghada,,Egypt,0
EGH,El Gorah,,Egypt,0
LXR,Luxor,,Egypt,0
MUH,Mersa-matruh,,Egypt,0
PSD,Port Said,,Egypt,0
SKV,St. Catherine,,Egypt,0
ASW,Aswan,,Egypt,0
ELT,El-tor,,Egypt,0
EDL,Eldoret,,Kenya,0
GGM,Kakamega,,Kenya,0
KIS,Kisumu,,Kenya,0
KTL,Kitale,,Kenya,0
LOK,Lodwar,,Kenya,0
LAU,Lamu,,Kenya,0
MBA,Mombasa,,Kenya,0
WIL,Nairobi,,Kenya,0
WJR,Wajir,,Kenya,0
GHT,Ghat,,Libya,0
AKF,Kufra,,Libya,0
BEN,Benghazi,,Libya,0
SEB,Sebha,,Libya,0
TIP,Tripoli,,Libya,0
LMQ,Marsa Brega,,Libya,0
HUQ,Hon,,Libya,0
LTD,Ghadames,,Libya,0
GYI,Gisenyi,,Rwanda,0
KGL,Kigali,,Rwanda,0
KME,Kamembe,,Rwanda,0
DOG,Dongola,,Sudan,0
RSS,Damazin,,Sudan,0
ELF,El Fasher,,Sudan,0
KSL,Kassala,,Sudan,0
KDX,Kadugli,,Sudan,0
EBD,El Obeid,,Sudan,0
JUB,Juba,,South Sudan,0
MAK,Malakal,,Sudan,0
KRT,Khartoum,,Sudan,0
ARK,Arusha,,Tanzania,0
DAR,Dar Es Salaam,,Tanzania,0
DOD,Dodoma,,Tanzania,0
IRI,Iringa,,Tanzania,0
JRO,Kilimanjaro,,Tanzania,0
LKY,Lake Manyara,,Tanzania,0
MYW,Mtwara,,Tanzania,0
MWZ,Mwanza,,Tanzania,0
PMA,Pemba,,Tanzania,0
TGT,Tanga,,Tanzania,0
ZNZ,Zanzibar,,Tanzania,0
EBB,Entebbe,,Uganda,0
SRT,Soroti,,Uganda,0
TIA,Tirana,,Albania,0
BOJ,Bourgas,,Bulgaria,0
GOZ,Gorna Orechovica,,Bulgaria,0
PDV,Plovdiv,,Bulgaria,0
SOF,Sofia,,Bulgaria,0
SZR,Stara Zagora,,Bulgaria,0
VAR,Varna,,Bulgaria,0
LCA,Larnaca,,Cyprus,0
PFO,Paphos,,Cyprus,0
AKT,Akrotiri,,Cyprus,0
DBV,Dubrovnik,,Croatia,0
OSI,Osijek,,Croatia,0
PUY,Pula,,Croatia,0
RJK,Rijeka,,Croatia,0
SPU,Split,,Croatia,0
ZAG,Zagreb,,Croatia,0
ZAD,Zadar,,Croatia,0
ABC,Albacete,,Spain,0
ALC,Alicante,,Spain,0
LEI,Almeria,,Spain,0
OVD,Aviles,,Spain,0
ODB,Cordoba,,Spain,0
BIO,Bilbao,,Spain,0
BCN,Barcelona,,Spain,0
BJZ,Badajoz,,Spain,0
LCG,La Coruna,,Spain,0
GRO,Gerona,,Spain,0
GRX,Granada,,Spain,0
IBZ,Ibiza,,Spain,0
XRY,Jerez,,Spain,0
MJV,Murcia,,Spain,0
MAD,Madrid,,Spain,0
AGP,Malaga,,Spain,0
MAH,Menorca,,Spain,0
OZP,Sevilla,,Spain,0
PNA,Pamplona,,Spain,0
REU,Reus,,Spain,0
ROZ,Rota,,Spain,0
SLM,Salamanca,,Spain,0
EAS,San Sebastian,,Spain,0
SCQ,Santiago,,Spain,0
LEU,Seo De Urgel,,Spain,0
TOJ,Madrid,,Spain,0
VLC,Valencia,,Spain,0
VLL,Valladolid,,Spain,0
VIT,Vitoria,,Spain,0
VGO,Vigo,,Spain,0
SDR,Santander,,Spain,0
ZAZ,Zaragoza,,Spain,0
SVQ,Sevilla,,Spain,0
CQF,Calais,,France,0
BYF,Albert,,France,0
LTQ,Le Tourquet,,France,0
XVS,Valenciennes,,France,0
AGF,Agen,,France,0
BOD,Bordeaux,,France,0
EGC,Bergerac,,France,0
CNG,Cognac,,France,0
PIS,Poitiers,,France,0
MCU,Montlucon-gueret,,France,0
LIG,Limoges,,France,0
NIT,Niort,,France,0
TLS,Toulouse,,France,0
PUF,Pau,,France,0
LDE,Tarbes,,France,0
ANG,Angouleme,,France,0
BVE,Brive,,France,0
PGX,Perigueux,,France,0
BIQ,Biarritz-bayonne,,France,0
ZAO,Cahors,,France,0
LBI,Albi,,France,0
DCM,Castres,,France,0
RDZ,Rodez,,France,0
RYN,Royan,,France,0
XMW,Montauban,,France,0
RCO,Rochefort,,France,0
CMR,Colmar,,France,0
DLE,Dole,,France,0
OBS,Aubenas-vals-lanas,,France,0
LPY,Le Puy,,France,0
ETZ,Metz,,France,0
BIA,Bastia,,France,0
CLY,Calvi,,France,0
FSC,Figari,,France,0
AJA,Ajaccio,,France,0
PRP,Propriano,,France,0
SOZ,Solenzara,,France,0
AUF,Auxerre,,France,0
CMF,Chambery,,France,0
CFE,Clermont-Ferrand,,France,0
BOU,Bourges,,France,0
QNJ,Annemasse,,France,0
LYS,Lyon,,France,0
SYT,St.-yan,,France,0
RNE,Roanne,,France,0
NCY,Annecy,,France,0
GNB,Grenoble,,France,0
VAF,Valence,,France,0
VHY,Vichy,,France,0
AUR,Aurillac,,France,0
CHR,Chateauroux,,France,0
LYN,Lyon,,France,0
CEQ,Cannes,,France,0
EBU,St-Etienne,,France,0
CCF,Carcassonne,,France,0
MRS,Marseille,,France,0
NCE,Nice,,France,0
XOG,Orange,,France,0
PGF,Perpignan,,France,0
CTT,Le Castellet,,France,0
MPL,Montpellier,,France,0
BZR,Beziers,,France,0
AVN,Avignon,,France,0
MEN,Mende,,France,0
BVA,Beauvais,,France,0
EVX,Evreux,,France,0
LEH,Le Havre,,France,0
XAB,Abbeville,,France,0
ORE,Orleans,,France,0
XCR,Chalons,,France,0
URO,Rouen,,France,0
TUF,Tours,,France,0
CET,Cholet,,France,0
LVA,Laval,,France,0
LBG,Paris,,France,0
CSF,Creil,,France,0
CDG,Paris,,France,0
TNF,Toussous-le-noble,,France,0
ORY,Paris,,France,0
POX,Pontoise,,France,0
VIY,Villacoublay,,France,0
NVS,Nevers,,France,0
XME,Maubeuge,,France,0
LIL,Lille,,France,0
HZB,Merville,,France,0
XCZ,Charleville,,France,0
BES,Brest,,France,0
CER,Cherbourg,,France,0
DNR,Dinard,,France,0
LBY,La Baule,,France,0
GFR,Granville,,France,0
DOL,Deauville,,France,0
LRT,Lorient,,France,0
EDM,La Roche-sur-yon,,France,0
LDV,Landivisiau,,France,0
CFR,Caen,,France,0
LME,Le Mans,,France,0
RNS,Rennes,,France,0
LAI,Lannion,,France,0
UIP,Quimper,,France,0
NTE,Nantes,,France,0
SBK,St.-brieuc Armor,,France,0
MXN,Morlaix,,France,0
VNE,Vannes,,France,0
SNR,St.-nazaire,,France,0
BSL,Mulhouse,,France,0
DIJ,Dijon,,France,0
MZM,Metz,,France,0
EPL,Epinal,,France,0
ENC,Nancy,,France,0
RHE,Reims,,France,0
SXB,Strasbourg,,France,0
TLN,Hyeres,,France,0
FNI,Nimes,,France,0
MQC,Miquelon,,Saint Pierre and Miquelon,0
FSP,St.-pierre,,Saint Pierre and Miquelon,0
PYR,Andravida,,Greece,0
AGQ,Agrinion,,Greece,0
AXD,Alexandroupolis,,Greece,0
VOL,Nea Anghialos,,Greece,0
JKH,Chios,,Greece,0
IOA,Ioannina,,Greece,0
HER,Heraklion,,Greece,0
KSO,Kastoria,,Greece,0
KIT,Kithira,,Greece,0
EFL,Keffallinia,,Greece,0
KLX,Kalamata,,Greece,0
KGS,Kos,,Greece,0
AOK,Karpathos,,Greece,0
CFU,Kerkyra/corfu,,Greece,0
KSJ,Kasos,,Greece,0
KVA,Kavala,,Greece,0
KZI,Kozani,,Greece,0
LRS,Leros,,Greece,0
LXS,Limnos,,Greece,0
LRA,Larissa,,Greece,0
JMK,Mykonos,,Greece,0
MJT,Mytilini,,Greece,0
PVK,Preveza,,Greece,0
RHO,Rhodos,,Greece,0
GPA,Patras,,Greece,0
CHQ,Chania,,Greece,0
JSI,Skiathos,,Greece,0
SMI,Samos,,Greece,0
SPJ,Sparti,,Greece,0
JTR,Thira,,Greece,0
JSH,Sitia,,Greece,0
SKU,Skiros,,Greece,0
SKG,Thessaloniki,,Greece,0
ZTH,Zakynthos,,Greece,0
BUD,Budapest,,Hungary,0
DEB,Debrecen,,Hungary,0
CRV,Crotone,,Italy,0
BRI,Bari,,Italy,0
FOG,Foggia,,Italy,0
TAR,Grottaglie,,Italy,0
LCC,Lecce,,Italy,0
PSR,Pescara,,Italy,0
BDS,Brindisi,,Italy,0
SUF,Lamezia,,Italy,0
CTA,Catania,,Italy,0
LMP,Lampedusa,,Italy,0
PNL,Pantelleria,,Italy,0
PMO,Palermo,,Italy,0
REG,Reggio Calabria,,Italy,0
TPS,Trapani,,Italy,0
NSY,Sigonella,,Italy,0
AHO,Alghero,,Italy,0
DCI,Decimomannu,,Italy,0
CAG,Cagliari,,Italy,0
OLB,Olbia,,Italy,0
TTB,Tortoli,,Italy,0
MXP,Milano,,Italy,0
BGY,Bergamo,,Italy,0
TRN,Torino,,Italy,0
ALL,Albenga,,Italy,0
GOA,Genoa,,Italy,0
LIN,Milan,,Italy,0
PMF,Parma,,Italy,0
CUF,Cuneo,,Italy,0
AVB,Aviano,,Italy,0
BZO,Bolzano,,Italy,0
BLQ,Bologna,,Italy,0
TSF,Treviso,,Italy,0
FRL,Forli,,Italy,0
VBS,Brescia,,Italy,0
TRS,Ronchi De Legionari,,Italy,0
RMI,Rimini,,Italy,0
VIC,Vicenza,,Italy,0
QPA,Padova,,Italy,0
VRN,Villafranca,,Italy,0
VCE,Venice,,Italy,0
SAY,Siena,,Italy,0
CIA,Rome,,Italy,0
FCO,Rome,,Italy,0
EBA,Marina Di Campo,,Italy,0
QLT,Latina,,Italy,0
NAP,Naples,,Italy,0
PSA,Pisa,,Italy,0
FLR,Florence,,Italy,0
GRS,Grosseto,,Italy,0
PEG,Perugia,,Italy,0
LJU,Ljubljana,,Slovenia,0
MBX,Maribor,,Slovenia,0
POW,Portoroz,,Slovenia,0
UHE,Kunovice,,Czech Republic,0
KLV,Karlovy Vary,,Czech Republic,0
OSR,Ostrava,,Czech Republic,0
PED,Pardubice,,Czech Republic,0
PRV,Prerov,,Czech Republic,0
PRG,Prague,,Czech Republic,0
BRQ,Brno,,Czech Republic,0
VOD,Vodochody,,Czech Republic,0
TLV,Tel-aviv,,Israel,0
BEV,Beer-sheba,,Israel,0
ETH,Elat,,Israel,0
EIY,Eyn-yahav,,Israel,0
HFA,Haifa,,Israel,0
RPN,Rosh Pina,,Israel,0
MTZ,Metzada,,Israel,0
VTM,Nevatim,,Israel,0
VDA,Ovda,,Israel,0
MIP,Ramon,,Israel,0
SDV,Tel-aviv,,Israel,0
MLA,Malta,,Malta,0
GRZ,Graz,,Austria,0
INN,Innsbruck,,Austria,0
LNZ,Linz,,Austria,0
SZG,Salzburg,,Austria,0
VIE,Vienna,,Austria,0
AVR,Alverca,,Portugal,0
SMA,Santa Maria (island),,Portugal,0
BGC,Braganca,,Portugal,0
BYJ,Beja (madeira),,Portugal,0
BGZ,Braga,,Portugal,0
CAT,Cascais,,Portugal,0
FLW,Flores,,Portugal,0
FAO,Faro,,Portugal,0
GRW,Graciosa Island,,Portugal,0
HOR,Horta,,Portugal,0
TER,Lajes (terceira Island),,Portugal,0
QLR,Monte Real,,Portugal,0
PDL,Ponta Delgada,,Portugal,0
PIX,Pico,,Portugal,0
PRM,Portimao,,Portugal,0
OPO,Porto,,Portugal,0
PXO,Porto Santo,,Portugal,0
LIS,Lisbon,,Portugal,0
SJZ,Sao Jorge Island,,Portugal,0
VRL,Vila Real,,Portugal,0
VSE,Viseu,,Portugal,0
OMO,Mostar,,Bosnia and Herzegovina,0
SJJ,Sarajevo,,Bosnia and Herzegovina,0
ARW,Arad,,Romania,0
BCM,Bacau,,Romania,0
BAY,Baia Mare,,Romania,0
BBU,Bucharest,,Romania,0
CND,Constanta,,Romania,0
CLJ,Cluj-napoca,,Romania,0
CSB,Caransebes,,Romania,0
CRA,Craiova,,Romania,0
IAS,Iasi,,Romania,0
OMR,Oradea,,Romania,0
OTP,Bucharest,,Romania,0
SBZ,Sibiu,,Romania,0
SUJ,Satu Mare,,Romania,0
SCV,Suceava,,Romania,0
TCE,Tulcea,,Romania,0
TGM,Tirgu Mures,,Romania,0
TSR,Timisoara,,Romania,0
GVA,Geneva,,Switzerland,0
SIR,Sion,,Switzerland,0
EML,Emmen,,Switzerland,0
LUG,Lugano,,Switzerland,0
BRN,Bern,,Switzerland,0
ZHI,Grenchen,,Switzerland,0
ZRH,Zurich,,Switzerland,0
ACH,Altenrhein,,Switzerland,0
SMV,Samedan,,Switzerland,0
ESB,Ankara,,Turkey,0
ANK,Ankara,,Turkey,0
ADA,Adana,,Turkey,0
UAB,Adana,,Turkey,0
AFY,Afyon,,Turkey,0
AYT,Antalya,,Turkey,0
GZT,Gaziantep,,Turkey,0
KYA,Konya,,Turkey,0
MZH,Merzifon,,Turkey,0
VAS,Sivas,,Turkey,0
MLX,Malatya,,Turkey,0
ASR,Kayseri,,Turkey,0
TJK,Tokat,,Turkey,0
DNZ,Denizli,,Turkey,0
ISL,Istanbul,,Turkey,0
BZI,Balikesir,,Turkey,0
BDM,Bandirma,,Turkey,0
ESK,Eskisehir,,Turkey,0
ADB,Izmir,,Turkey,0
IGL,Izmir,,Turkey,0
KCO,Topel,,Turkey,0
DLM,Dalaman,,Turkey,0
BXN,Bodrum,,Turkey,0
EZS,Elazig,,Turkey,0
DIY,Diyabakir,,Turkey,0
ERC,Erzincan,,Turkey,0
ERZ,Erzurum,,Turkey,0
TZX,Trabzon,,Turkey,0
VAN,Van,,Turkey,0
BAL,Batman,,Turkey,0
SXZ,Siirt,,Turkey,0
BZY,Saltsy,,Moldova,0
KIV,Chisinau,,Moldova,0
OHD,Ohrid,,Macedonia,0
SKP,Skopje,,Macedonia,0
GIB,Gibraltar,,Gibraltar,0
BEG,Belgrade,,Serbia,0
INI,Nis,,Serbia,0
TGD,Podgorica,,Montenegro,0
PRN,Pristina,,Serbia,0
TIV,Tivat,,Montenegro,0
BTS,Bratislava,,Slovakia,0
KSC,Kosice,,Slovakia,0
PZY,Piestany,,Slovakia,0
SLD,Sliac,,Slovakia,0
TAT,Poprad,,Slovakia,0
NCA,North Caicos,,Turks and Caicos Islands,0
PLS,Providenciales,,Turks and Caicos Islands,0
XSC,South Caicos,,Turks and Caicos Islands,0
BRX,Barahona,,Dominican Republic,0
CBJ,Cabo Rojo,,Dominican Republic,0
LRM,La Romana,,Dominican Republic,0
PUJ,Punta Cana,,Dominican Republic,0
POP,Puerto Plata,,Dominican Republic,0
SDQ,Santo Domingo,,Dominican Republic,0
STI,Santiago,,Dominican Republic,0
CBV,Coban,,Guatemala,0
GUA,Guatemala City,,Guatemala,0
RER,Retalhuleu,,Guatemala,0
GSJ,San Jose,,Guatemala,0
LCE,La Ceiba,,Honduras,0
SAP,San Pedro Sula,,Honduras,0
GJA,Guanaja,,Honduras,0
RTB,Roatan,,Honduras,0
TEA,Tela,,Honduras,0
TGU,Tegucigalpa,,Honduras,0
TJI,Trujillo,,Honduras,0
OCJ,Ocho Rios,,Jamaica,0
KIN,Kingston,,Jamaica,0
MBJ,Montego Bay,,Jamaica,0
POT,Port Antonio,,Jamaica,0
KTP,Kingston,,Jamaica,0
ACA,Acapulco,,Mexico,0
NTR,Monterrey,,Mexico,0
AGU,Aguascalientes,,Mexico,0
HUX,Huatulco,,Mexico,0
CVJ,Cuernavaca,,Mexico,0
ACN,Ciudad Acuna,,Mexico,0
CME,Ciudad Del Carmen,,Mexico,0
NCG,Nuevo Casas Grandes,,Mexico,0
CUL,Culiacan,,Mexico,0
CTM,Chetumal,,Mexico,0
CEN,Ciudad Obregon,,Mexico,0
CPE,Campeche,,Mexico,0
CJS,Ciudad Juarez,,Mexico,0
CUU,Chihuahua,,Mexico,0
CVM,Ciudad Victoria,,Mexico,0
CZM,Cozumel,,Mexico,0
DGO,Durango,,Mexico,0
TPQ,Tepic,,Mexico,0
ESE,Ensenada,,Mexico,0
GDL,Guadalajara,,Mexico,0
GYM,Guaymas,,Mexico,0
TCN,Tehuacan,,Mexico,0
HMO,Hermosillo,,Mexico,0
CLQ,Colima,,Mexico,0
ISJ,Isla Mujeres,,Mexico,0
SLW,Saltillo,,Mexico,0
IZT,Iztepec,,Mexico,0
LZC,Lazard Cardenas,,Mexico,0
LMM,Los Mochis,,Mexico,0
BJX,Del Bajio,,Mexico,0
LAP,La Paz,,Mexico,0
LTO,Loreto,,Mexico,0
MAM,Matamoros,,Mexico,0
MID,Merida,,Mexico,0
MXL,Mexicali,,Mexico,0
MLM,Morelia,,Mexico,0
MTT,Minatitlan,,Mexico,0
LOV,Monclova,,Mexico,0
MEX,Mexico City,,Mexico,0
MTY,Monterrey,,Mexico,0
MZT,Mazatlan,,Mexico,0
NOG,Nogales,,Mexico,0
NLD,Nuevo Laredo,,Mexico,0
OAX,Oaxaca,,Mexico,0
PAZ,Poza Rico,,Mexico,0
PBC,Puebla,,Mexico,0
PPE,Punta Penasco,,Mexico,0
PDS,Piedras Negras,,Mexico,0
UPN,Uruapan,,Mexico,0
PVR,Puerto Vallarta,,Mexico,0
PXM,Puerto Escondido,,Mexico,0
QRO,Queretaro,,Mexico,0
REX,Reynosa,,Mexico,0
SJD,San Jose Del Cabo,,Mexico,0
SFH,San Filipe,,Mexico,0
SLP,San Luis Potosi,,Mexico,0
TRC,Torreon,,Mexico,0
TGZ,Tuxtla Gutierrez,,Mexico,0
TIJ,Tijuana,,Mexico,0
TAM,Tampico,,Mexico,0
TSL,Tamuin,,Mexico,0
TLC,Toluca,,Mexico,0
TAP,Tapachula,,Mexico,0
CUN,Cancun,,Mexico,0
VSA,Villahermosa,,Mexico,0
VER,Vera Cruz,,Mexico,0
ZCL,Zacatecas,,Mexico,0
ZIH,Zihuatanejo,,Mexico,0
ZMM,Zamora,,Mexico,0
ZLO,Manzanillo,,Mexico,0
BEF,Bluefields,,Nicaragua,0
MGA,Managua,,Nicaragua,0
PUZ,Puerto Cabezas,,Nicaragua,0
BOC,Bocas Del Toro,,Panama,0
CHX,Changuinola,,Panama,0
DAV,David,,Panama,0
BLB,Howard,,Panama,0
PAC,Panama,,Panama,0
SYP,Santiago,,Panama,0
PTY,Panama City,,Panama,0
BAI,Buenos Aires,,Costa Rica,0
OTR,Coto 47,,Costa Rica,0
JAP,Chacarita,,Costa Rica,0
GLF,Golfito,,Costa Rica,0
GPL,Guapiles,,Costa Rica,0
LIR,Liberia,,Costa Rica,0
LSL,Los Chiles,,Costa Rica,0
LIO,Limon,,Costa Rica,0
NOB,Nosara Beach,,Costa Rica,0
SJO,San Jose,,Costa Rica,0
PMZ,Palmar Sur,,Costa Rica,0
XQP,Quepos,,Costa Rica,0
TOO,San Vito De Jaba,,Costa Rica,0
SAL,San Salvador,,El Salvador,0
CYA,Cayes,,Haiti,0
CAP,Cap Haitien,,Haiti,0
JAK,Jacmel,,Haiti,0
PAP,Port-au-prince,,Haiti,0
BCA,Baracoa Playa,,Cuba,0
BYM,Bayamo,,Cuba,0
AVI,Ciego De Avila,,Cuba,0
CCC,Cunagua,,Cuba,0
CFG,Cienfuegos,,Cuba,0
CYO,Cayo Largo del Sur,,Cuba,0
CMW,Camaguey,,Cuba,0
SCU,Santiago De Cuba,,Cuba,0
NBW,Guantanamo,,Cuba,0
GAO,Guantanamo,,Cuba,0
HAV,Havana,,Cuba,0
HOG,Holguin,,Cuba,0
LCL,La Coloma,,Cuba,0
MOA,Moa,,Cuba,0
MZO,Manzanillo,,Cuba,0
GER,Nueva Gerona,,Cuba,0
UPB,Baracoa Playa,,Cuba,0
QPD,Pinar Del Rio Norte,,Cuba,0
SNU,Santa Clara,,Cuba,0
SZJ,Siguanea,,Cuba,0
USS,Sancti Spiritus,,Cuba,0
VRA,Varadero,,Cuba,0
VTU,Las Tunas,,Cuba,0
CYB,Cayman Brac,,Cayman Islands,0
GCM,Georgetown,,Cayman Islands,0
MAY,Clarence Bain,,Bahamas,0
ASD,Andros Town,,Bahamas,0
MHH,Marsh Harbor,,Bahamas,0
SAQ,San Andros,,Bahamas,0
AXP,Spring Point,,Bahamas,0
TCB,Treasure Cay,,Bahamas,0
CCZ,Chub Cay,,Bahamas,0
GHC,Bullocks Harbour,,Bahamas,0
BIM,Alice Town,,Bahamas,0
GGT,Great Exuma,,Bahamas,0
ELH,North Eleuthera,,Bahamas,0
GHB,Governor's Harbor,,Bahamas,0
NMC,Norman's Cay,,Bahamas,0
RSD,Rock Sound,,Bahamas,0
TYM,Staniel Cay,,Bahamas,0
FPO,Freeport,,Bahamas,0
IGA,Matthew Town,,Bahamas,0
LGI,Dead Man's Cay,,Bahamas,0
SML,Stella Maris,,Bahamas,0
MYG,Mayaguana,,Bahamas,0
NAS,Nassau,,Bahamas,0
DCT,Duncan Town,,Bahamas,0
RCY,Port Nelson,,Bahamas,0
ZSA,Cockburn Town,,Bahamas,0
BZE,Belize City,,Belize,0
AIT,Aitutaki,,Cook Islands,0
RAR,Avarua,,Cook Islands,0
NAN,Nandi,,Fiji,0
SUV,Nausori,,Fiji,0
TBU,Tongatapu,,Tonga,0
VAV,Vava'u,,Tonga,0
TRW,Tarawa,,Kiribati,0
TBF,Tabiteuea North,,Kiribati,0
WLS,Wallis,,Wallis and Futuna,0
APW,Faleolo,,Samoa,0
PPG,Pago Pago,,American Samoa,0
RUR,Rurutu,,French Polynesia,0
TUB,Tubuai,,French Polynesia,0
AAA,Anaa,,French Polynesia,0
FGU,Fangatau,,French Polynesia,0
TIH,Tikehau,,French Polynesia,0
REA,Reao,,French Polynesia,0
FAV,Fakarava,,French Polynesia,0
XMH,Manihi,,French Polynesia,0
GMR,Totegegie,,French Polynesia,0
KKR,Kaukura Atoll,,French Polynesia,0
MKP,Makemo,,French Polynesia,0
PKP,Puka Puka,,French Polynesia,0
TKP,Takapoto,,French Polynesia,0
AXR,Arutua,,French Polynesia,0
MVT,Mataiva,,French Polynesia,0
TKX,Takaroa,,French Polynesia,0
NHV,Nuku Hiva,,French Polynesia,0
BOB,Bora Bora,,French Polynesia,0
RGI,Rangiroa,,French Polynesia,0
HUH,Huahine Island,,French Polynesia,0
MOZ,Moorea,,French Polynesia,0
HOI,Hao Island,,French Polynesia,0
MAU,Maupiti,,French Polynesia,0
RFP,Raiatea Island,,French Polynesia,0
VLI,Port-vila,,Vanuatu,0
KNQ,Kone,,New Caledonia,0
KOC,Koumac,,New Caledonia,0
LIF,Lifou,,New Caledonia,0
GEA,Noumea,,New Caledonia,0
MEE,Mare,,New Caledonia,0
TOU,Touho,,New Caledonia,0
UVE,Ouvea,,New Caledonia,0
NOU,Noumea,,New Caledonia,0
AKL,Auckland,,New Zealand,0
TUO,Taupo,,New Zealand,0
AMZ,Ardmore,,New Zealand,0
CHC,Christchurch,,New Zealand,0
CHT,Chatham Island,,New Zealand,0
DUD,Dunedin,,New Zealand,0
GIS,Gisborne,,New Zealand,0
GTN,Glentanner,,New Zealand,0
HKK,Hokitika,,New Zealand,0
HLZ,Hamilton,,New Zealand,0
KKE,Kerikeri,,New Zealand,0
KAT,Kaitaia,,New Zealand,0
ALR,Alexandra,,New Zealand,0
MON,Mount Cook,,New Zealand,0
TEU,Manapouri,,New Zealand,0
MRO,Masterton,,New Zealand,0
NPL,New Plymouth,,New Zealand,0
NSN,Nelson,,New Zealand,0
IVC,Invercargill,,New Zealand,0
OHA,Ohakea,,New Zealand,0
OAM,Oamaru,,New Zealand,0
PMR,Palmerston North,,New Zealand,0
